267	262
148	274
356	275
260	978
787	879
534	108
575	49
485	102
572	169
388	479
51	419
882	76
451	659
169	953
105	384
6	149
152	985
182	419
960	457
390	745
207	15
742	920
441	466
21	64
697	964
303	394
384	992
486	773
241	911
385	954
737	596
474	980
602	65
782	797
20	671
556	470
728	431
805	350
347	315
321	784
832	926
417	945
996	436
240	69
594	115
715	938
673	995
423	806
749	365
462	71
339	741
128	809
806	133
520	864
1	110
961	455
723	867
330	205
277	363
536	479
809	130
293	825
478	782
642	834
168	278
341	247
286	359
267	309
361	899
720	879
274	981
180	678
775	308
585	813
845	132
870	922
726	209
253	926
991	169
973	468
664	868
617	373
910	934
913	959
55	9
505	765
681	802
922	769
879	316
809	427
217	267
82	565
852	107
602	824
194	85
148	817
297	617
655	779
578	529
808	738
742	949
366	441
261	127
218	97
229	44
752	445
959	82
413	223
967	441
900	187
764	873
188	236
856	750
31	369
271	818
244	37
397	820
714	133
306	875
75	155
597	976
371	684
846	47
141	218
703	228
564	420
95	343
366	678
739	278
437	968
666	327
565	284
877	617
778	386
284	944
408	14
826	279
497	767
533	617
472	780
701	730
318	428
276	834
588	111
196	520
81	430
802	654
129	629
73	170
4	385
97	952
855	728
379	344
113	901
822	861
220	647
25	694
148	841
302	735
281	701
205	689
393	190
185	408
303	683
652	717
972	878
947	805
481	159
433	119
175	107
982	979
237	998
121	739
491	260
865	601
579	724
949	655
861	726
487	123
852	42
386	453
916	2
77	198
928	108
15	194
766	505
134	223
566	821
816	267
7	665
239	440
756	86
201	526
679	793
311	701
220	677
218	253
282	39
413	370
179	867
799	708
496	365
953	409
491	906
102	565
25	111
863	21
713	28
348	315
595	907
869	388
340	17
631	465
309	529
952	288
981	913
476	73
165	591
675	232
582	981
439	695
573	148
404	924
83	163
295	283
618	830
223	663
973	386
8	552
197	55
685	183
81	842
874	140
489	74
127	2
167	982
861	874
808	547
402	323
374	825
366	320
275	786
117	438
913	338
84	986
723	652
972	168
287	799
267	155
303	773
266	612
937	950
675	400
752	693
830	329
588	842
98	596
238	360
233	669
464	384
748	962
127	296
846	826
473	259
373	66
540	895
256	27
129	174
419	545
716	467
26	504
149	100
271	537
684	864
639	981
814	204
820	661
157	862
669	428
76	784
979	796
726	118
137	815
788	316
781	756
875	676
773	596
20	21
673	857
754	26
453	414
43	429
521	461
208	710
288	530
546	534
967	718
526	377
585	80
621	625
869	254
5	135
162	579
655	479
589	768
270	876
757	801
882	580
300	864
701	336
370	524
481	646
881	807
631	273
496	776
570	920
620	117
722	292
645	952
593	609
699	656
656	167
687	778
433	928
924	765
575	542
904	839
932	699
563	338
518	696
168	877
394	22
459	173
790	840
306	824
336	520
86	575
506	411
835	963
906	530
191	291
168	944
428	435
330	104
831	310
282	403
323	704
904	565
447	883
347	533
620	719
333	347
788	222
194	51
583	467
123	529
263	800
156	123
372	537
343	46
939	437
891	663
146	256
654	118
498	552
50	442
705	953
842	143
213	929
532	157
479	104
647	289
799	260
455	169
946	9
500	689
227	516
618	858
614	658
148	372
705	386
444	542
379	530
519	264
761	958
538	886
168	269
707	274
135	676
524	290
352	737
622	291
203	677
545	546
132	752
531	417
575	136
839	904
187	388
81	191
303	265
531	251
120	22
948	726
741	802
651	411
264	16
960	406
785	27
211	821
184	124
173	309
129	658
216	659
882	387
711	900
807	777
720	980
961	281
560	276
46	524
700	884
667	441
328	776
241	479
424	674
252	144
631	590
29	128
882	147
256	318
376	404
99	219
12	304
127	163
375	462
727	445
774	855
979	371
613	689
553	807
465	589
101	61
484	391
446	668
999	333
655	93
384	411
839	892
937	341
461	83
565	337
634	407
471	894
522	114
563	310
850	591
666	634
568	121
755	391
875	792
185	704
974	753
719	992
734	743
748	457
980	475
419	79
531	467
343	714
665	609
721	408
75	529
720	368
741	58
364	809
443	60
312	505
971	34
257	752
983	874
286	525
657	819
529	170
131	337
216	805
892	228
500	69
731	535
398	889
880	422
873	475
785	617
908	781
349	827
852	890
366	698
325	163
817	153
114	858
814	862
843	736
310	855
778	523
185	281
801	927
188	624
116	431
404	618
298	173
789	998
433	218
632	63
162	316
855	744
921	958
193	453
508	199
80	524
280	143
923	125
307	954
208	655
932	730
886	581
50	700
865	737
830	273
785	991
151	724
270	594
756	152
878	336
603	455
931	832
999	32
372	761
260	295
468	968
282	385
721	308
850	829
697	733
635	687
369	482
543	511
946	594
573	231
343	239
801	391
72	228
42	908
249	460
240	502
644	709
434	112
152	976
548	644
388	519
624	367
121	489
892	79
708	338
392	831
668	188
426	958
946	183
843	893
180	793
16	120
733	913
871	401
347	839
141	242
511	725
701	698
198	345
21	259
812	574
110	217
435	663
72	122
534	653
823	262
803	469
733	25
933	244
451	298
576	511
711	685
542	804
8	378
107	332
901	753
958	839
844	497
38	52
159	364
262	796
991	835
408	609
295	519
62	463
578	863
303	953
41	927
928	675
177	936
218	124
179	143
300	221
477	826
863	329
70	416
119	928
165	153
94	805
972	536
952	111
602	382
848	67
985	330
729	26
512	604
960	289
413	359
532	78
350	674
409	494
896	360
610	827
223	536
85	162
842	909
258	592
991	585
823	200
45	979
705	43
840	501
189	369
812	241
509	455
516	485
308	525
206	554
641	754
906	208
361	951
543	418
563	392
338	244
663	89
12	997
616	549
487	432
637	56
214	653
512	845
194	110
242	671
913	486
562	787
960	618
718	838
358	443
153	585
919	510
653	54
373	680
501	376
719	767
487	59
274	599
991	884
335	197
558	490
567	536
465	402
980	734
431	7
422	569
540	645
989	398
389	928
716	365
424	834
229	920
499	623
210	264
590	857
805	845
345	405
335	408
85	832
23	854
150	829
832	227
547	351
957	986
501	318
798	150
44	627
337	234
710	718
459	270
381	341
447	344
397	912
123	690
552	444
161	964
483	667
474	131
222	230
179	650
472	624
919	73
876	364
86	669
567	873
481	257
418	281
858	378
437	432
115	522
494	208
898	930
76	157
55	994
769	624
197	113
766	944
800	494
88	840
238	919
858	949
889	537
450	56
449	465
146	803
773	155
991	269
275	894
561	420
733	678
98	970
215	130
678	200
462	55
419	880
338	732
416	269
39	256
811	716
643	777
540	126
755	283
311	705
78	302
782	232
902	808
773	590
997	414
124	929
305	998
114	60
234	291
976	422
286	709
587	191
965	65
721	500
843	47
15	538
396	750
366	346
398	439
872	10
91	953
803	494
25	327
774	650
774	327
23	655
455	642
399	320
79	599
288	944
54	694
567	910
42	371
198	337
757	362
459	39
827	730
46	773
599	100
881	388
941	432
426	185
838	192
684	761
350	641
261	205
447	138
783	712
618	529
575	9
860	666
725	965
291	244
56	496
415	66
828	360
166	390
744	822
348	941
922	952
322	172
577	472
453	828
612	618
814	86
62	764
753	158
845	977
95	296
594	861
644	634
391	792
881	948
633	43
54	890
246	326
127	588
469	553
95	230
271	770
991	659
136	661
831	589
993	86
941	567
819	242
466	764
582	157
288	231
546	752
687	718
106	766
885	775
865	456
581	547
853	385
385	802
313	691
249	28
314	319
138	250
11	486
457	706
731	426
42	628
821	943
212	646
738	202
794	576
442	517
366	700
1	991
802	771
653	667
946	950
509	712
835	133
957	302
674	928
550	715
688	859
509	119
652	849
121	622
427	734
342	808
54	312
384	275
549	446
500	53
275	504
75	802
364	66
203	581
604	378
236	831
676	702
281	583
260	916
69	722
217	98
142	990
632	238
989	378
428	113
703	921
355	247
590	782
98	123
761	94
163	75
694	769
977	274
441	704
997	7
76	481
242	645
5	45
892	654
137	906
114	498
102	874
742	694
668	277
816	910
355	362
373	122
959	31
513	739
775	718
109	706
635	397
114	529
375	436
546	804
149	944
503	887
651	665
586	842
519	758
81	312
87	37
506	941
161	155
2	730
598	554
181	919
524	925
426	537
819	575
504	885
181	398
810	93
609	556
545	617
280	226
449	49
666	967
506	951
166	273
625	731
378	610
912	609
545	43
668	811
20	877
37	39
931	481
82	75
725	388
319	487
429	37
59	192
989	345
788	319
628	104
290	915
480	238
258	774
758	970
453	123
806	143
515	984
753	838
468	351
712	834
391	988
770	149
949	374
580	205
304	199
641	606
480	660
922	521
773	854
477	98
11	879
685	778
453	630
909	257
506	249
263	183
287	929
619	596
389	446
790	805
441	554
370	38
780	98
534	610
955	223
623	880
858	889
747	901
23	195
518	853
228	341
697	303
711	534
492	73
49	593
968	768
390	512
174	933
714	313
848	469
453	564
641	657
75	171
488	98
259	553
287	36
128	921
949	409
513	236
160	242
732	643
231	381
423	664
964	874
271	188
122	671
212	774
838	91
999	199
566	24
377	719
610	710
211	353
701	991
26	386
903	164
383	63
633	603
43	344
607	552
7	434
184	459
152	436
525	97
757	412
142	558
664	464
32	547
981	884
54	216
200	649
907	917
854	783
716	45
999	117
496	445
769	690
304	838
924	442
961	815
727	81
387	477
157	332
527	560
991	812
443	290
905	477
993	369
905	484
553	689
21	798
611	925
261	987
850	667
994	840
185	824
536	162
522	677
367	246
162	786
23	144
251	372
580	550
1	701
737	12
902	472
983	973
477	729
236	490
30	44
400	901
43	170
194	391
606	303
159	710
794	415
390	838
82	69
571	408
609	830
859	829
125	566
775	497
286	770
419	66
86	885
988	415
421	305
308	84
618	849
974	512
267	28
182	941
71	498
311	501
633	65
823	924
677	149
53	862
206	40
926	299
33	959
512	285
684	598
770	930
281	719
586	255
236	461
395	959
231	916
201	809
408	119
472	264
585	903
392	173
866	292
140	15
487	576
395	382
18	363
479	308
136	406
877	138
471	715
828	295
252	567
325	529
513	126
36	655
324	196
55	74
37	193
843	372
192	543
334	834
614	459
278	52
95	531
828	409
624	187
431	690
936	651
841	650
155	781
933	457
377	357
336	59
429	525
111	224
877	597
383	391
16	586
418	974
56	426
983	778
353	687
36	283
339	543
536	595
573	944
971	82
494	687
189	653
172	649
178	62
491	370
224	793
512	674
369	149
637	539
480	86
226	998
568	874
82	847
970	732
983	674
191	201
851	564
777	566
430	104
214	620
678	7
191	233
295	306
343	397
419	641
469	772
202	301
606	368
284	343
446	700
428	930
712	38
323	269
304	276
883	954
983	655
169	850
25	138
492	417
592	302
4	259
965	20
5	828
278	395
526	583
416	500
394	661
553	805
616	852
712	58
633	511
102	844
841	502
116	468
552	783
236	147
90	641
718	657
435	63
658	26
924	613
647	49
559	592
197	181
503	323
284	825
35	330
736	210
832	899
373	885
431	615
579	186
141	470
501	371
101	522
635	325
621	698
486	835
529	834
964	972
866	397
986	746
95	870
541	323
702	812
222	622
18	94
903	588
797	236
423	814
712	796
1000	749
134	430
754	914
500	337
356	616
444	316
608	247
483	942
475	225
184	616
167	974
453	134
595	598
693	816
74	470
107	672
345	496
397	928
472	692
313	201
411	489
378	4
286	758
458	243
189	798
294	153
225	509
621	985
579	608
212	1
744	949
990	444
390	685
672	819
499	823
913	405
536	155
793	79
573	310
765	823
136	439
853	995
730	735
474	345
850	885
322	479
108	691
904	991
979	879
435	745
919	816
298	260
334	169
432	852
492	531
510	113
764	376
579	851
946	733
829	181
842	115
266	549
656	562
415	270
369	389
201	608
556	937
340	788
513	398
194	62
282	223
540	953
381	159
661	686
759	143
894	925
45	191
854	432
681	320
426	434
675	294
382	604
675	843
785	576
723	499
547	638
484	534
202	110
585	914
643	596
624	712
262	904
960	339
665	179
681	814
106	461
781	469
119	239
279	565
240	547
859	600
367	408
361	158
30	66
108	362
669	490
360	291
85	869
94	277
585	642
617	88
686	806
833	10
447	349
16	936
117	759
610	38
836	573
707	565
547	575
285	648
251	302
751	427
338	614
492	189
430	390
397	419
806	910
605	784
900	803
292	591
1	712
867	994
866	733
748	42
594	476
290	101
826	612
729	423
522	706
108	954
682	264
796	350
858	175
601	90
789	130
758	644
794	410
419	216
683	233
186	975
342	634
499	137
876	671
777	778
390	354
1	923
174	541
345	197
265	313
274	987
432	192
11	18
610	703
850	198
785	956
905	243
623	979
470	213
830	234
41	498
426	136
82	281
474	707
552	705
328	576
366	182
684	968
445	128
184	21
5	751
631	790
740	53
418	974
611	955
924	310
909	743
702	492
221	855
288	579
443	138
888	83
853	609
191	536
379	923
646	736
667	918
291	579
443	630
491	578
146	756
667	419
614	950
708	892
653	668
983	491
315	324
385	730
802	171
481	120
464	286
143	361
26	781
3	414
954	443
200	788
834	550
981	399
334	786
872	196
511	122
282	22
357	255
529	198
933	641
435	748
715	214
691	789
471	614
953	999
311	307
674	699
210	331
958	766
788	702
773	933
590	531
852	887
483	597
245	405
124	524
385	591
541	190
756	457
608	762
347	38
293	787
936	501
454	597
110	549
437	306
36	418
205	802
915	921
1000	361
123	376
157	7
695	58
926	304
619	97
958	6
262	692
194	897
349	978
679	781
328	683
851	957
554	429
883	731
600	810
67	937
719	115
602	918
899	812
929	660
109	303
101	236
287	127
380	823
805	53
2	414
273	573
364	513
183	803
420	853
797	673
787	514
530	44
404	441
303	543
18	48
774	34
844	205
943	709
424	671
863	112
449	518
944	994
275	865
516	732
31	460
914	70
473	423
857	746
734	660
38	553
785	910
165	481
884	732
724	249
632	801
641	562
920	73
18	298
228	522
950	200
515	116
952	786
912	290
608	24
319	221
814	176
618	820
47	754
528	502
712	115
406	20
283	328
107	876
798	576
352	17
23	47
864	665
966	560
230	629
538	133
863	987
96	867
940	569
687	769
669	157
153	956
515	920
375	477
783	390
974	109
32	902
67	415
661	593
924	572
784	931
801	913
777	456
98	411
894	529
386	815
165	289
388	725
823	566
366	652
693	237
338	125
580	208
425	126
324	899
892	760
773	938
246	548
815	279
737	279
122	819
610	543
980	241
675	891
888	568
341	72
107	86
804	971
611	2
522	89
907	432
521	328
141	319
667	664
819	817
546	353
794	382
734	573
858	187
353	812
842	317
870	669
947	262
153	515
382	724
659	190
721	293
113	911
638	176
3	634
911	692
359	363
160	929
799	463
480	148
563	139
970	406
45	991
781	662
80	566
720	615
25	288
449	301
302	3
641	83
76	666
969	644
22	666
524	110
476	735
307	145
77	553
843	59
184	898
196	361
248	151
453	357
322	765
708	454
764	578
960	504
561	797
41	357
966	212
747	452
821	898
90	204
133	786
618	266
954	813
387	956
944	407
104	633
487	695
863	836
865	937
712	324
524	916
19	297
478	706
504	942
715	965
788	451
243	501
339	494
350	124
834	817
165	962
68	367
857	274
383	826
342	710
485	669
187	238
820	98
717	878
464	614
27	778
197	829
379	708
611	429
506	505
991	946
51	856
739	625
521	189
84	211
396	648
25	548
838	611
425	316
125	947
280	971
144	26
763	486
28	430
783	724
534	165
76	671
676	568
868	556
406	110
713	387
262	421
926	161
750	875
722	866
773	718
305	909
417	886
825	531
569	709
204	932
611	566
802	66
572	367
753	594
170	368
774	391
720	939
623	110
57	552
764	731
370	680
932	668
33	399
258	200
239	493
107	74
558	966
145	54
827	845
423	548
279	418
695	559
238	20
478	804
354	388
126	147
119	454
745	578
922	535
672	840
616	709
94	919
451	148
540	438
124	869
169	287
7	837
521	94
508	495
904	517
272	860
965	341
268	759
406	838
413	166
200	149
489	423
830	310
458	141
483	336
954	511
335	398
353	648
623	735
604	734
732	610
320	301
991	40
895	457
141	244
474	671
443	282
985	794
156	271
557	461
66	431
517	231
688	949
63	629
825	556
362	908
104	319
421	805
534	232
335	142
607	979
526	892
671	224
414	629
757	66
876	647
579	191
921	100
721	300
727	349
226	794
100	658
805	943
90	38
751	883
8	402
419	94
108	951
702	298
1	333
370	475
685	712
272	527
946	976
325	701
969	281
102	217
609	37
200	343
648	385
338	806
295	148
924	782
613	116
243	748
391	744
813	305
230	269
737	154
15	792
175	282
388	12
687	942
358	264
299	955
407	398
483	570
186	755
5	332
420	722
758	718
43	696
789	161
809	533
135	603
880	347
929	463
476	431
845	70
536	301
383	526
573	182
457	582
175	66
71	705
134	279
795	942
301	60
48	275
781	85
970	728
463	127
377	754
154	325
12	352
574	484
380	599
748	276
138	112
932	772
10	81
590	703
680	987
767	95
311	202
525	702
135	565
522	526
893	749
974	338
50	84
767	44
673	731
131	183
790	537
342	707
379	572
105	983
375	919
295	512
309	843
828	175
382	248
725	604
317	308
871	934
61	157
142	729
546	422
732	673
416	254
323	358
606	981
775	88
662	215
69	775
532	23
571	895
398	826
577	323
959	275
261	727
5	826
758	557
257	785
138	823
45	412
135	662
100	946
487	774
635	569
795	13
604	257
452	727
531	421
659	374
29	402
321	745
687	915
437	874
844	16
702	782
490	152
396	939
70	269
302	112
377	473
415	773
521	379
966	357
8	707
989	913
837	426
171	311
614	908
588	199
449	355
742	168
292	408
185	397
527	934
839	98
231	918
405	778
659	435
981	928
873	402
721	824
258	491
737	765
202	338
17	236
389	285
891	889
109	881
260	498
73	893
959	896
1000	669
868	97
156	853
914	69
223	263
911	604
356	166
666	106
646	653
449	433
393	245
504	507
273	447
721	589
851	580
138	152
25	949
315	855
226	89
315	758
605	248
572	430
410	952
965	588
314	51
453	937
798	730
762	562
925	491
331	189
750	528
742	940
48	787
61	884
326	841
580	144
588	290
474	579
957	975
540	9
407	617
655	310
738	275
113	842
268	797
510	339
538	510
216	584
928	826
641	926
629	903
705	379
699	600
591	588
597	1
116	214
72	255
706	886
626	677
115	944
119	543
270	411
319	692
35	4
697	963
230	361
766	85
527	913
973	711
4	793
234	104
760	771
550	877
465	437
306	280
779	803
514	41
183	180
333	473
122	86
187	891
714	612
908	862
984	548
121	879
741	474
680	101
543	466
576	773
900	303
22	642
55	238
798	645
99	260
757	333
290	212
70	374
404	909
201	601
421	151
668	148
881	395
637	189
666	652
231	766
82	403
300	863
722	741
555	85
224	96
824	735
399	663
778	290
948	758
488	443
986	718
661	712
851	334
224	373
839	55
714	872
722	202
738	284
297	203
906	945
974	694
672	219
971	521
326	937
782	129
232	624
547	572
678	226
483	47
270	570
309	74
248	784
691	590
809	747
428	81
60	611
569	400
496	389
299	186
358	792
704	476
528	33
616	598
284	106
341	659
138	986
629	43
532	767
483	638
430	728
993	66
372	584
385	292
524	522
848	997
421	438
293	396
628	435
844	679
176	187
142	403
697	220
466	862
792	855
78	508
475	636
192	45
555	308
717	899
285	234
922	980
146	562
845	714
744	388
568	979
922	874
819	791
952	443
84	608
34	89
527	594
311	649
606	492
997	715
223	253
907	206
162	42
395	603
770	355
95	110
45	981
71	731
200	457
770	869
564	824
4	939
345	857
240	469
457	546
66	8
980	9
750	543
227	831
793	313
470	11
18	649
797	650
319	631
882	606
696	23
841	912
576	980
296	686
140	183
807	97
708	384
795	394
614	258
409	928
32	166
944	110
16	450
644	217
510	4
210	379
114	993
114	534
693	476
631	112
673	290
869	649
521	857
545	43
205	596
438	784
640	357
217	260
861	704
642	545
76	802
479	634
846	148
88	677
415	230
405	274
5	627
244	337
528	191
492	525
406	497
109	881
691	48
757	569
909	599
655	827
56	946
444	63
976	169
253	613
660	275
518	158
552	221
867	768
452	549
559	776
536	901
164	103
203	341
168	975
342	266
874	404
229	970
823	6
751	320
825	167
759	957
606	307
661	58
17	304
427	764
577	611
209	219
830	228
73	501
206	291
929	99
292	342
409	696
367	436
895	635
950	826
476	76
125	180
216	754
130	637
513	192
846	851
841	477
238	707
716	919
969	477
769	458
800	754
860	52
565	369
837	694
91	567
805	909
69	430
368	632
969	750
868	537
950	485
273	587
171	749
658	787
986	534
615	330
73	416
647	850
42	776
881	511
185	259
737	933
201	856
195	609
406	37
125	321
85	456
46	724
968	297
791	662
268	258
875	164
976	27
263	419
710	130
358	784
510	273
152	44
71	27
864	675
501	361
460	723
480	9
66	187
945	596
649	890
14	567
23	708
444	398
193	664
987	425
345	25
655	610
65	120
678	370
283	303
337	215
685	575
61	783
152	327
199	487
774	363
590	941
137	721
675	810
583	231
800	604
778	170
302	920
133	605
969	137
953	628
453	504
835	51
744	415
368	370
703	351
599	568
572	902
462	871
352	457
664	898
83	356
354	701
603	599
5	690
421	899
848	683
949	194
452	751
305	68
628	735
446	79
965	669
806	63
561	377
947	523
881	242
868	826
452	485
210	398
18	695
187	656
33	375
243	76
679	706
419	92
442	170
87	245
29	785
546	972
34	331
467	102
478	596
608	961
54	390
907	592
401	13
298	942
179	754
151	912
676	71
892	737
348	235
556	262
854	4
1000	435
639	623
545	524
166	964
176	982
549	293
328	582
206	507
402	505
92	154
641	436
653	723
150	738
886	234
125	60
242	526
94	560
314	594
794	193
254	682
632	525
439	966
941	545
315	181
290	259
245	46
937	821
766	760
537	645
231	757
477	703
97	31
697	349
500	487
57	248
952	245
537	143
42	545
924	544
85	660
41	929
409	440
737	365
832	882
213	136
408	713
769	298
75	951
552	436
126	755
518	733
934	824
257	692
516	790
453	676
898	303
251	499
131	704
953	418
807	502
390	255
982	477
401	532
979	214
46	920
528	496
119	394
909	354
58	244
138	443
745	367
563	312
763	429
71	437
879	716
395	801
137	63
24	831
306	612
804	272
621	448
833	226
287	532
201	86
265	493
259	303
718	334
392	310
344	619
398	127
659	382
200	142
116	760
280	355
979	61
326	140
13	275
354	257
508	894
806	480
410	644
846	550
459	670
225	303
390	518
186	591
328	346
73	409
980	904
196	53
486	374
573	567
957	804
866	380
733	420
619	556
875	831
383	926
117	73
894	4
690	861
375	129
86	457
378	155
747	127
658	307
578	351
460	772
157	708
22	308
848	925
760	453
81	137
2	651
324	429
394	173
38	942
64	187
970	953
961	266
483	101
462	893
425	374
551	519
346	161
924	511
969	386
608	862
740	603
371	944
324	88
832	438
135	579
574	545
383	454
900	811
559	448
24	751
62	531
370	678
877	222
849	513
120	601
127	525
519	451
333	368
185	650
627	615
179	722
850	495
777	815
491	647
918	292
853	662
629	592
648	88
757	42
928	870
806	617
688	874
63	396
132	625
655	6
428	299
39	796
838	530
277	176
492	156
143	781
353	450
512	740
210	248
770	522
462	311
790	919
687	361
697	764
888	535
481	725
646	734
437	93
956	232
427	314
114	872
957	713
398	556
809	951
842	685
37	202
190	818
632	396
369	646
763	55
734	293
752	994
543	126
514	159
52	80
327	692
380	852
667	254
475	625
296	354
927	46
505	660
488	641
554	716
116	714
272	98
182	761
353	89
597	357
706	181
410	908
753	561
444	297
486	186
451	19
727	508
135	499
473	963
306	342
391	889
220	175
244	431
929	389
474	954
775	505
581	328
459	996
95	58
487	610
656	59
294	808
8	541
539	657
523	514
28	111
438	612
611	383
279	812
423	844
383	815
26	159
444	29
503	268
702	297
698	658
47	906
896	295
393	868
821	500
506	313
232	913
201	974
955	994
722	873
531	578
447	124
715	364
812	300
644	249
118	72
532	459
961	541
726	558
766	874
243	88
360	905
645	463
87	584
225	590
199	665
737	290
467	242
392	246
191	627
957	466
964	972
371	638
981	27
416	984
66	708
953	325
778	590
118	847
555	286
617	826
888	844
99	310
324	596
299	839
649	194
195	251
319	247
314	341
146	512
198	462
920	671
552	914
778	815
856	103
620	390
673	151
453	100
75	460
191	737
639	332
618	178
44	624
394	180
314	625
912	571
564	62
384	155
411	29
786	129
495	436
11	652
80	29
288	107
718	312
198	938
824	383
799	947
872	67
607	336
737	718
501	406
293	275
238	684
730	331
893	419
138	887
337	941
529	369
744	313
877	956
798	462
215	146
402	609
671	646
986	192
584	660
842	995
264	74
327	267
597	435
924	770
36	17
804	414
567	42
498	200
200	258
405	555
354	947
703	334
195	183
532	486
251	621
958	813
376	645
906	240
677	689
279	31
843	575
786	948
515	802
327	330
594	823
429	855
228	584
818	291
487	537
801	952
306	421
49	505
287	537
971	482
151	742
537	629
778	782
991	435
401	800
40	970
635	501
372	878
258	43
742	585
341	996
732	928
90	705
189	751
877	679
986	801
488	366
348	200
993	211
877	444
522	853
937	651
194	163
74	177
128	201
423	286
432	575
642	867
80	740
130	116
641	349
46	47
889	191
249	51
992	142
583	892
719	736
6	270
519	553
938	855
311	215
678	321
345	452
490	47
271	707
165	147
939	396
203	621
889	190
719	512
837	540
809	32
684	464
427	17
557	651
8	565
484	667
904	209
575	568
341	577
666	338
82	609
379	487
279	803
488	460
985	280
396	93
378	856
319	296
