30	40	30	562
30	40	30	563
30	40	30	564
30	40	30	565
30	40	30	566
30	40	30	567
30	40	30	568
30	40	30	569
30	40	30	570
30	40	30	571
30	40	30	572
30	40	30	573
30	40	30	574
30	40	30	575
30	40	30	576
30	40	30	577
30	40	30	578
30	40	30	579
30	40	30	580
30	40	30	581
30	40	30	582
30	40	30	583
30	40	30	584
30	40	30	585
30	40	30	586
30	40	30	587
30	40	30	588
30	40	30	589
30	40	30	590
30	40	30	591
30	40	30	592
30	40	30	593
30	40	30	594
30	40	30	595
30	40	30	596
30	40	30	597
30	40	30	598
30	40	30	599
30	40	30	600
30	40	30	601
30	40	30	602
30	40	30	603
30	40	30	604
30	40	30	605
30	40	30	606
30	40	30	607
30	40	30	608
30	40	30	609
30	40	30	610
30	40	30	611
30	40	30	612
30	40	30	613
30	40	30	614
30	40	30	615
30	40	30	616
30	40	30	617
30	40	30	618
30	40	30	619
30	40	30	620
30	40	30	621
30	40	30	622
30	40	30	623
30	40	30	624
30	40	30	625
30	40	30	626
30	40	30	627
30	40	30	628
30	40	30	629
30	40	30	630
30	40	30	631
30	40	30	632
30	40	30	633
30	40	30	634
30	40	30	635
30	40	30	636
30	40	30	637
30	40	30	638
30	40	30	639
30	40	30	640
30	40	30	641
30	40	30	642
30	40	30	643
30	40	30	644
30	40	30	645
30	40	30	646
30	40	30	647
30	40	30	648
30	40	30	649
30	40	30	650
30	40	30	651
30	40	30	652
30	40	30	653
30	40	30	654
30	40	30	655
30	40	30	656
30	40	30	657
30	40	30	658
30	40	30	659
30	40	30	660
30	40	30	661
30	40	30	662
30	40	30	663
30	40	30	664
30	40	30	665
30	40	30	666
30	40	30	667
30	40	30	668
30	40	30	669
30	40	30	670
30	40	30	671
30	40	30	672
30	40	30	673
30	40	30	674
30	40	30	675
30	40	30	676
30	40	30	677
30	40	30	678
30	40	30	679
30	40	30	680
30	40	30	681
30	40	30	682
30	40	30	683
30	40	30	684
30	40	30	685
30	40	30	686
30	40	30	687
30	40	30	688
30	40	30	689
30	40	30	690
30	40	30	691
30	40	30	692
30	40	30	693
30	40	30	694
30	40	30	695
30	40	30	696
30	40	30	697
30	40	30	698
30	40	30	699
30	40	30	700
30	40	30	701
30	40	30	702
30	40	30	703
30	40	30	704
30	40	30	705
30	40	30	706
30	40	30	707
30	40	30	708
30	40	30	709
30	40	30	710
30	40	30	711
30	40	30	712
30	40	30	713
30	40	30	714
30	40	30	715
30	40	30	716
30	40	30	717
30	40	30	718
30	40	30	719
30	40	30	720
30	40	30	721
30	40	30	722
30	40	30	723
30	40	30	724
30	40	30	725
30	40	30	726
30	40	30	727
30	40	30	728
30	40	30	729
30	40	30	730
30	40	30	731
30	40	30	732
30	40	30	733
30	40	30	734
30	40	30	735
30	40	30	736
30	40	30	737
30	40	30	738
30	40	30	739
30	40	30	740
30	40	30	741
30	40	30	742
30	40	30	743
30	40	30	744
30	40	30	745
30	40	30	746
30	40	30	747
30	40	30	748
30	40	30	749
30	40	30	750
30	40	30	751
30	40	30	752
30	40	30	753
30	40	30	754
30	40	30	755
30	40	30	756
30	40	30	757
30	40	30	758
30	40	30	759
30	40	30	760
30	40	30	761
30	40	30	762
30	40	30	763
30	40	30	764
30	40	30	765
30	40	30	766
30	40	30	767
30	40	30	768
30	40	30	769
30	40	30	770
30	40	30	771
30	40	30	772
30	40	30	773
30	40	30	774
30	40	30	775
30	40	30	776
30	40	30	777
30	40	30	778
30	40	30	779
30	40	30	780
30	40	30	781
30	40	30	782
30	40	30	783
30	40	30	784
30	40	30	785
30	40	30	786
30	40	30	787
30	40	30	788
30	40	30	789
30	40	30	790
30	40	30	791
30	40	30	792
30	40	30	793
30	40	30	794
30	40	30	795
30	40	30	796
30	40	30	797
30	40	30	798
30	40	30	799
30	40	30	800
30	40	30	801
30	40	30	802
30	40	30	803
30	40	30	804
30	40	30	805
30	40	30	806
30	40	30	807
30	40	30	808
30	40	30	809
30	40	30	810
30	40	30	811
30	40	30	812
30	40	30	813
30	40	30	814
30	40	30	815
30	40	30	816
30	40	30	817
30	40	30	818
30	40	30	819
30	40	30	820
30	40	30	821
30	40	30	822
30	40	30	823
30	40	30	824
30	40	30	825
30	40	30	826
30	40	30	827
30	40	30	828
30	40	30	829
30	40	30	830
30	40	30	831
30	40	30	832
30	40	30	833
30	40	30	834
30	40	30	835
30	40	30	836
30	40	30	837
30	40	30	838
30	40	30	839
30	40	30	840
30	40	30	841
30	40	30	842
30	40	30	843
30	40	30	844
30	40	30	845
30	40	30	846
30	40	30	847
30	40	30	848
30	40	30	849
30	40	30	850
30	40	30	851
30	40	30	852
30	40	30	853
30	40	30	854
30	40	30	855
30	40	30	856
30	40	30	857
30	40	30	858
30	40	30	859
30	40	30	860
30	40	30	861
30	40	30	862
30	40	30	863
30	40	30	864
30	40	30	865
30	40	30	866
30	40	30	867
30	40	30	868
30	40	30	869
30	40	30	870
30	40	30	871
30	40	30	872
30	40	30	873
30	40	30	874
30	40	30	875
30	40	30	876
30	40	30	877
30	40	30	878
30	40	30	879
30	40	30	880
30	40	30	881
30	40	30	882
30	40	30	883
30	40	30	884
30	40	30	885
30	40	30	886
30	40	30	887
30	40	30	888
30	40	30	889
30	40	30	890
30	40	30	891
30	40	30	892
30	40	30	893
30	40	30	894
30	40	30	895
30	40	30	896
30	40	30	897
30	40	30	898
30	40	30	899
30	40	30	900
30	40	30	901
30	40	30	902
30	40	30	903
30	40	30	904
30	40	30	905
30	40	30	906
30	40	30	907
30	40	30	908
30	40	30	909
30	40	30	910
30	40	30	911
30	40	30	912
30	40	30	913
30	40	30	914
30	40	30	915
30	40	30	916
30	40	30	917
30	40	30	918
30	40	30	919
30	40	30	920
30	40	30	921
30	40	30	922
30	40	30	923
30	40	30	924
30	40	30	925
30	40	30	926
30	40	30	927
30	40	30	928
30	40	30	929
30	40	30	930
30	40	30	931
30	40	30	932
30	40	30	933
30	40	30	934
30	40	30	935
30	40	30	936
30	40	30	937
30	40	30	938
30	40	30	939
30	40	30	940
30	40	30	941
30	40	30	942
30	40	30	943
30	40	30	944
30	40	30	945
30	40	30	946
30	40	30	947
30	40	30	948
30	40	30	949
30	40	30	950
30	40	30	951
30	40	30	952
30	40	30	953
30	40	30	954
30	40	30	955
30	40	30	956
30	40	30	957
30	40	30	958
30	40	30	959
30	40	30	960
30	40	30	961
30	40	30	962
30	40	30	963
30	40	30	964
30	40	30	965
30	40	30	966
30	40	30	967
30	40	30	968
30	40	30	969
30	40	30	970
30	40	30	971
30	40	30	972
30	40	30	973
30	40	30	974
30	40	30	975
30	40	30	976
30	40	30	977
30	40	30	978
30	40	30	979
30	40	30	980
30	40	30	981
30	40	30	982
30	40	30	983
30	40	30	984
30	40	30	985
30	40	30	986
30	40	30	987
30	40	30	988
30	40	30	989
30	40	30	990
30	40	30	991
30	40	30	992
30	40	30	993
30	40	30	994
30	40	30	995
30	40	30	996
30	40	30	997
30	40	30	998
30	40	30	999
30	0	0	1001
10	0	0	1003
10	0	0	1004
25	0	0	1002
\.


